"word","in documents","total","in class (JobPostings)","in class (Tweets)"
"http_co_mjaygmyz",1.0,1.0,0.0,1.0
"http_co_mjftjv",1.0,1.0,0.0,1.0
"http_co_mjjq",1.0,2.0,0.0,2.0
"http_co_mk",1.0,2.0,0.0,2.0
"http_co_mkw",1.0,1.0,0.0,1.0
"http_co_mkyvreem",1.0,1.0,0.0,1.0
"http_co_ml",1.0,1.0,0.0,1.0
"http_co_mldi",1.0,1.0,0.0,1.0
"http_co_mlk",1.0,1.0,0.0,1.0
"http_co_mllbegb",1.0,1.0,0.0,1.0
"http_co_mllz",1.0,1.0,0.0,1.0
"http_co_mmg",1.0,1.0,0.0,1.0
"http_co_mmhve",1.0,2.0,0.0,2.0
"http_co_mmqcf",1.0,1.0,0.0,1.0
"http_co_mmxaffws",1.0,1.0,0.0,1.0
"http_co_mnqgtc",1.0,1.0,0.0,1.0
"http_co_mnrhyaqfcm",1.0,1.0,0.0,1.0
"http_co_mo",1.0,2.0,0.0,2.0
"http_co_modx",1.0,1.0,0.0,1.0
"http_co_mojtbxbl",1.0,1.0,0.0,1.0
"http_co_mones",1.0,1.0,0.0,1.0
"http_co_mp",1.0,1.0,0.0,1.0
"http_co_mpxxmjiw",1.0,1.0,0.0,1.0
"http_co_mqcj",1.0,1.0,0.0,1.0
"http_co_mqpddsh",1.0,1.0,0.0,1.0
"http_co_mqvr",1.0,1.0,0.0,1.0
"http_co_mryxrz",1.0,1.0,0.0,1.0
"http_co_msvmc",1.0,1.0,0.0,1.0
"http_co_msy",1.0,1.0,0.0,1.0
"http_co_mt",1.0,1.0,0.0,1.0
"http_co_mto",1.0,1.0,0.0,1.0
"http_co_mtxxzecieu",1.0,2.0,0.0,2.0
"http_co_muphj",1.0,1.0,0.0,1.0
"http_co_muuubz",1.0,1.0,0.0,1.0
"http_co_muxb",1.0,1.0,0.0,1.0
"http_co_mvjlkixnfa",1.0,2.0,0.0,2.0
"http_co_mvustga",1.0,2.0,0.0,2.0
"http_co_mwhd",1.0,2.0,0.0,2.0
"http_co_mx",1.0,2.0,0.0,2.0
"http_co_mxbhf",1.0,1.0,0.0,1.0
"http_co_mxgnw",1.0,2.0,0.0,2.0
"http_co_mxkiwd",1.0,1.0,0.0,1.0
"http_co_mxydes",1.0,1.0,0.0,1.0
"http_co_myc",1.0,1.0,0.0,1.0
"http_co_myeue",1.0,1.0,0.0,1.0
"http_co_myxrnb",1.0,1.0,0.0,1.0
"http_co_myxuth",1.0,1.0,0.0,1.0
"http_co_mzo",1.0,1.0,0.0,1.0
"http_co_mzrixwbl",1.0,1.0,0.0,1.0
"http_co_nag",1.0,1.0,0.0,1.0
"http_co_naxetkff",1.0,1.0,0.0,1.0
"http_co_nbuolzseqs",1.0,1.0,0.0,1.0
"http_co_nc",1.0,1.0,0.0,1.0
"http_co_ncgacjiqdf",1.0,1.0,0.0,1.0
"http_co_ncgbtxsqmq",1.0,1.0,0.0,1.0
"http_co_ncgqkdbbfr",1.0,1.0,0.0,1.0
"http_co_ncsn",1.0,1.0,0.0,1.0
"http_co_nd",1.0,1.0,0.0,1.0
"http_co_ne",1.0,1.0,0.0,1.0
"http_co_nelo",1.0,1.0,0.0,1.0
"http_co_nf",1.0,1.0,0.0,1.0
"http_co_nfbaqck",1.0,1.0,0.0,1.0
"http_co_nfiotw",1.0,1.0,0.0,1.0
"http_co_ng",1.0,1.0,0.0,1.0
"http_co_ngopdqy",1.0,1.0,0.0,1.0
"http_co_ngwdote",1.0,1.0,0.0,1.0
"http_co_nhs",1.0,1.0,0.0,1.0
"http_co_nix",1.0,1.0,0.0,1.0
"http_co_niysqlvdg",1.0,1.0,0.0,1.0
"http_co_niywllnl",1.0,1.0,0.0,1.0
"http_co_njo",1.0,1.0,0.0,1.0
"http_co_nkfzveah",1.0,1.0,0.0,1.0
"http_co_nkhmj",1.0,1.0,0.0,1.0
"http_co_nknkexclbz",1.0,1.0,0.0,1.0
"http_co_nkuhoafnsd",1.0,1.0,0.0,1.0
"http_co_nkwv",1.0,12.0,0.0,12.0
"http_co_nlmvbqg",1.0,1.0,0.0,1.0
"http_co_nlskwmwy",1.0,1.0,0.0,1.0
"http_co_nlwuiia",1.0,1.0,0.0,1.0
"http_co_nmfnjzrg",1.0,1.0,0.0,1.0
"http_co_nmqi",1.0,1.0,0.0,1.0
"http_co_nmrawap",1.0,1.0,0.0,1.0
"http_co_nmvzfllhpi",1.0,1.0,0.0,1.0
"http_co_nn",1.0,2.0,0.0,2.0
"http_co_noesfwvlxc",1.0,2.0,0.0,2.0
"http_co_npvba",1.0,1.0,0.0,1.0
"http_co_nq",1.0,1.0,0.0,1.0
"http_co_nqan",1.0,2.0,0.0,2.0
"http_co_nqcydwmftl",1.0,1.0,0.0,1.0
"http_co_nqoyjifep",1.0,1.0,0.0,1.0
"http_co_nqpqgiem",1.0,2.0,0.0,2.0
"http_co_nqudq",1.0,1.0,0.0,1.0
"http_co_nrk",1.0,1.0,0.0,1.0
"http_co_nrzpksvkpo",1.0,2.0,0.0,2.0
"http_co_ns",1.0,1.0,0.0,1.0
"http_co_nsauhgq",1.0,1.0,0.0,1.0
"http_co_nsnrvqbagt",1.0,1.0,0.0,1.0
"http_co_ntjbttfvlo",1.0,6.0,0.0,6.0
"http_co_nua",1.0,1.0,0.0,1.0
"http_co_nupd",1.0,1.0,0.0,1.0
"http_co_nvgvcgiuon",1.0,1.0,0.0,1.0
"http_co_nvquhzvd",1.0,1.0,0.0,1.0
"http_co_nvucuwoava",1.0,1.0,0.0,1.0
"http_co_nwehroi",1.0,2.0,0.0,2.0
"http_co_nwexgbkeaw",1.0,1.0,0.0,1.0
"http_co_nxtwxd",1.0,2.0,0.0,2.0
"http_co_nxwdm",1.0,1.0,0.0,1.0
"http_co_ny",1.0,2.0,0.0,2.0
"http_co_nyjoux",1.0,1.0,0.0,1.0
"http_co_nyptmwek",1.0,1.0,0.0,1.0
"http_co_oa",1.0,1.0,0.0,1.0
"http_co_obfvv",1.0,1.0,0.0,1.0
"http_co_obiul",1.0,1.0,0.0,1.0
"http_co_obrfan",1.0,2.0,0.0,2.0
"http_co_obvuu",1.0,2.0,0.0,2.0
"http_co_occzgcbxaq",1.0,1.0,0.0,1.0
"http_co_ocku",1.0,2.0,0.0,2.0
"http_co_od",1.0,3.0,0.0,3.0
"http_co_odnwxamz",1.0,1.0,0.0,1.0
"http_co_odo",1.0,1.0,0.0,1.0
"http_co_odv",1.0,1.0,0.0,1.0
"http_co_odvkbuwk",1.0,1.0,0.0,1.0
"http_co_oe",1.0,1.0,0.0,1.0
"http_co_oejcf",1.0,1.0,0.0,1.0
"http_co_oeovxioh",1.0,1.0,0.0,1.0
"http_co_ofbnvl",1.0,1.0,0.0,1.0
"http_co_ofegma",1.0,1.0,0.0,1.0
"http_co_ofghc",1.0,1.0,0.0,1.0
"http_co_ofgmqbnksg",1.0,1.0,0.0,1.0
"http_co_ofhucam",1.0,1.0,0.0,1.0
"http_co_ofusyvimv",1.0,1.0,0.0,1.0
"http_co_ogmfqdl",1.0,1.0,0.0,1.0
"http_co_ohqygesl",1.0,1.0,0.0,1.0
"http_co_ojdjvlabgc",1.0,1.0,0.0,1.0
"http_co_ojfgapph",1.0,1.0,0.0,1.0
"http_co_ojrspg",1.0,1.0,0.0,1.0
"http_co_ok",1.0,1.0,0.0,1.0
"http_co_olzs",1.0,1.0,0.0,1.0
"http_co_omgk",1.0,1.0,0.0,1.0
"http_co_oncoln",1.0,1.0,0.0,1.0
"http_co_op",1.0,1.0,0.0,1.0
"http_co_opbkurzj",1.0,1.0,0.0,1.0
"http_co_optu",1.0,1.0,0.0,1.0
"http_co_oqbcs",1.0,1.0,0.0,1.0
"http_co_oqcn",1.0,1.0,0.0,1.0
"http_co_oqglbqh",1.0,1.0,0.0,1.0
"http_co_orf",1.0,1.0,0.0,1.0
"http_co_orhuaci",1.0,1.0,0.0,1.0
"http_co_osdie",1.0,1.0,0.0,1.0
"http_co_osljudg",1.0,125.0,0.0,125.0
"http_co_ot",1.0,2.0,0.0,2.0
"http_co_ov",1.0,2.0,0.0,2.0
"http_co_ovhp",1.0,1.0,0.0,1.0
"http_co_ovt",1.0,1.0,0.0,1.0
"http_co_owctkhh",1.0,1.0,0.0,1.0
"http_co_oxc",1.0,1.0,0.0,1.0
"http_co_oxdfr",1.0,1.0,0.0,1.0
"http_co_oxlazpu",1.0,2.0,0.0,2.0
"http_co_oxmame",1.0,1.0,0.0,1.0
"http_co_oypa",1.0,1.0,0.0,1.0
"http_co_oza",1.0,1.0,0.0,1.0
"http_co_ozhd",1.0,3.0,0.0,3.0
"http_co_padxca",1.0,1.0,0.0,1.0
"http_co_pajgq",1.0,2.0,0.0,2.0
"http_co_pbbu",1.0,2.0,0.0,2.0
"http_co_pcda",1.0,1.0,0.0,1.0
"http_co_pdcie",1.0,1.0,0.0,1.0
"http_co_pdrsn",1.0,2.0,0.0,2.0
"http_co_pevdp",1.0,1.0,0.0,1.0
"http_co_pfhoskyk",1.0,1.0,0.0,1.0
"http_co_pfkrtoj",1.0,2.0,0.0,2.0
"http_co_pgl",1.0,1.0,0.0,1.0
"http_co_pgnvu",1.0,1.0,0.0,1.0
"http_co_pgtogkb",1.0,1.0,0.0,1.0
"http_co_ph",1.0,1.0,0.0,1.0
"http_co_phtm",1.0,1.0,0.0,1.0
"http_co_phworxx",1.0,2.0,0.0,2.0
"http_co_pieqg",1.0,1.0,0.0,1.0
"http_co_pijopgafui",1.0,1.0,0.0,1.0
"http_co_pivsyeacdw",1.0,1.0,0.0,1.0
"http_co_pjio",1.0,2.0,0.0,2.0
"http_co_pjnisdx",1.0,1.0,0.0,1.0
"http_co_pjoiqci",1.0,1.0,0.0,1.0
"http_co_pjwc",1.0,1.0,0.0,1.0
"http_co_pkclp",1.0,1.0,0.0,1.0
"http_co_pkdxvobj",1.0,1.0,0.0,1.0
"http_co_pl",1.0,1.0,0.0,1.0
"http_co_plbmbnejsd",1.0,1.0,0.0,1.0
"http_co_pldpfpptfe",1.0,1.0,0.0,1.0
"http_co_pm",1.0,5.0,0.0,5.0
"http_co_pn",1.0,1.0,0.0,1.0
"http_co_pnwgjuga",1.0,2.0,0.0,2.0
"http_co_pogfwiqkxz",1.0,1.0,0.0,1.0
"http_co_poqdcaxk",1.0,1.0,0.0,1.0
"http_co_ppgvtlu",1.0,1.0,0.0,1.0
"http_co_ppp",1.0,1.0,0.0,1.0
"http_co_pqbvrm",1.0,1.0,0.0,1.0
"http_co_pqgsjfym",1.0,1.0,0.0,1.0
"http_co_pqli",1.0,1.0,0.0,1.0
"http_co_pseubnzfio",1.0,1.0,0.0,1.0
"http_co_psms",1.0,2.0,0.0,2.0
"http_co_pt",1.0,2.0,0.0,2.0
"http_co_ptc",1.0,1.0,0.0,1.0
"http_co_ptlp",1.0,1.0,0.0,1.0
"http_co_ptnaypnu",1.0,1.0,0.0,1.0
"http_co_pundwqp",1.0,1.0,0.0,1.0
"http_co_pvux",1.0,1.0,0.0,1.0
"http_co_pwles",1.0,1.0,0.0,1.0
"http_co_pwtiv",1.0,1.0,0.0,1.0
"http_co_pwz",1.0,2.0,0.0,2.0
"http_co_px",1.0,1.0,0.0,1.0
"http_co_pyellpgez",1.0,2.0,0.0,2.0
"http_co_pytoikk",1.0,1.0,0.0,1.0
"http_co_pywocpv",1.0,1.0,0.0,1.0
"http_co_pzswft",1.0,1.0,0.0,1.0
"http_co_qammvfuc",1.0,1.0,0.0,1.0
"http_co_qavyowt",1.0,1.0,0.0,1.0
"http_co_qbq",1.0,1.0,0.0,1.0
"http_co_qcascayyqt",1.0,1.0,0.0,1.0
"http_co_qcgbbeexrw",1.0,1.0,0.0,1.0
"http_co_qcmncxe",1.0,1.0,0.0,1.0
"http_co_qdalf",1.0,1.0,0.0,1.0
"http_co_qe",1.0,1.0,0.0,1.0
"http_co_qee",1.0,1.0,0.0,1.0
"http_co_qegio",1.0,1.0,0.0,1.0
"http_co_qeoonesxyg",1.0,2.0,0.0,2.0
"http_co_qf",1.0,1.0,0.0,1.0
"http_co_qgfe",1.0,2.0,0.0,2.0
"http_co_qgkmyxneba",1.0,1.0,0.0,1.0
"http_co_qgnjzdrn",1.0,2.0,0.0,2.0
"http_co_qgnmwra",1.0,2.0,0.0,2.0
"http_co_qhxoxcwd",1.0,2.0,0.0,2.0
"http_co_qi",1.0,2.0,0.0,2.0
"http_co_qik",1.0,1.0,0.0,1.0
"http_co_qirl",1.0,1.0,0.0,1.0
"http_co_qj",1.0,1.0,0.0,1.0
"http_co_qjbd",1.0,1.0,0.0,1.0
"http_co_qk",1.0,1.0,0.0,1.0
"http_co_qkr",1.0,1.0,0.0,1.0
"http_co_qkrxhjqm",1.0,2.0,0.0,2.0
"http_co_qkwfkhke",1.0,1.0,0.0,1.0
"http_co_qlzhoh",1.0,1.0,0.0,1.0
"http_co_qmvlgv",1.0,1.0,0.0,1.0
"http_co_qmwqoy",1.0,2.0,0.0,2.0
"http_co_qncwoft",1.0,1.0,0.0,1.0
"http_co_qnhtxz",1.0,1.0,0.0,1.0
"http_co_qo",1.0,1.0,0.0,1.0
"http_co_qobzz",1.0,2.0,0.0,2.0
"http_co_qofyxjkjii",1.0,1.0,0.0,1.0
"http_co_qoyyzejr",1.0,2.0,0.0,2.0
"http_co_qqfkq",1.0,1.0,0.0,1.0
"http_co_qrwrdjslxb",1.0,2.0,0.0,2.0
"http_co_qrzjnyuaxy",1.0,1.0,0.0,1.0
"http_co_qsldtope",1.0,1.0,0.0,1.0
"http_co_qswb",1.0,1.0,0.0,1.0
"http_co_qtha",1.0,5.0,0.0,5.0
"http_co_quofhsebcf",1.0,2.0,0.0,2.0
"http_co_quonfi",1.0,1.0,0.0,1.0
"http_co_qusldckdj",1.0,1.0,0.0,1.0
"http_co_qv",1.0,1.0,0.0,1.0
"http_co_qvshtiwi",1.0,1.0,0.0,1.0
"http_co_qvuswjer",1.0,1.0,0.0,1.0
"http_co_qvwllvaiqn",1.0,1.0,0.0,1.0
"http_co_qwamqtofh",1.0,1.0,0.0,1.0
"http_co_qwaq",1.0,1.0,0.0,1.0
"http_co_qwasfoq",1.0,2.0,0.0,2.0
"http_co_qxgtmhma",1.0,1.0,0.0,1.0
"http_co_qynsqcao",1.0,1.0,0.0,1.0
"http_co_qyxdkaxb",1.0,2.0,0.0,2.0
"http_co_qzkwnf",1.0,6.0,0.0,6.0
"http_co_qzltbmwqsc",1.0,1.0,0.0,1.0
"http_co_qzqsl",1.0,1.0,0.0,1.0
"http_co_qzsxkcsqx",1.0,1.0,0.0,1.0
"http_co_qzwoxmvf",1.0,1.0,0.0,1.0
"http_co_qzye",1.0,1.0,0.0,1.0
"http_co_rakzm",1.0,1.0,0.0,1.0
"http_co_rbahgzcv",1.0,1.0,0.0,1.0
"http_co_rbbkjswiqh",1.0,2.0,0.0,2.0
"http_co_rbufqva",1.0,1.0,0.0,1.0
"http_co_rbyxo",1.0,1.0,0.0,1.0
"http_co_rc",1.0,1.0,0.0,1.0
"http_co_rccc",1.0,3.0,0.0,3.0
"http_co_rcd",1.0,2.0,0.0,2.0
"http_co_rceqwh",1.0,1.0,0.0,1.0
"http_co_rcvzymwbxu",1.0,2.0,0.0,2.0
"http_co_rdcwzsxdrh",1.0,1.0,0.0,1.0
"http_co_rduofdtcx",1.0,2.0,0.0,2.0
"http_co_ree",1.0,1.0,0.0,1.0
"http_co_rehjihs",1.0,1.0,0.0,1.0
"http_co_renmww",1.0,1.0,0.0,1.0
"http_co_renqobaviy",1.0,2.0,0.0,2.0
"http_co_rfmhv",1.0,1.0,0.0,1.0
"http_co_rfnkjqsz",1.0,1.0,0.0,1.0
"http_co_rfxuifbikh",1.0,1.0,0.0,1.0
"http_co_rg",1.0,1.0,0.0,1.0
"http_co_rgdeakih",1.0,1.0,0.0,1.0
"http_co_rgdp",1.0,1.0,0.0,1.0
"http_co_rgjcpul",1.0,1.0,0.0,1.0
"http_co_rhdqgqnmwc",1.0,2.0,0.0,2.0
"http_co_rhmnvb",1.0,1.0,0.0,1.0
"http_co_rhxua",1.0,1.0,0.0,1.0
"http_co_ricocxyohl",1.0,1.0,0.0,1.0
"http_co_rj",1.0,2.0,0.0,2.0
"http_co_rkcbkbozr",1.0,1.0,0.0,1.0
"http_co_rkfj",1.0,1.0,0.0,1.0
"http_co_rknrudze",1.0,1.0,0.0,1.0
"http_co_rlfrulmnm",1.0,1.0,0.0,1.0
"http_co_rllptqxzuq",1.0,1.0,0.0,1.0
"http_co_rls",1.0,1.0,0.0,1.0
"http_co_rm",1.0,1.0,0.0,1.0
"http_co_rn",1.0,1.0,0.0,1.0
"http_co_ronjxnci",1.0,1.0,0.0,1.0
"http_co_rovkv",1.0,1.0,0.0,1.0
"http_co_rpow",1.0,2.0,0.0,2.0
"http_co_rpzs",1.0,2.0,0.0,2.0
"http_co_rq",1.0,1.0,0.0,1.0
"http_co_rqgylls",1.0,1.0,0.0,1.0
"http_co_rqhsqtbwmd",1.0,1.0,0.0,1.0
"http_co_rqytbr",1.0,1.0,0.0,1.0
"http_co_rrdv",1.0,1.0,0.0,1.0
"http_co_rryihr",1.0,1.0,0.0,1.0
"http_co_rrzdruycbo",1.0,1.0,0.0,1.0
"http_co_rs",1.0,1.0,0.0,1.0
"http_co_rsmv",1.0,1.0,0.0,1.0
"http_co_rsvijttmr",1.0,2.0,0.0,2.0
"http_co_rszj",1.0,1.0,0.0,1.0
"http_co_rtmmstin",1.0,1.0,0.0,1.0
"http_co_rtp",1.0,1.0,0.0,1.0
"http_co_rtutkatpqm",1.0,2.0,0.0,2.0
"http_co_rtwt",1.0,1.0,0.0,1.0
"http_co_rwlirjbev",1.0,1.0,0.0,1.0
"http_co_rwlxww",1.0,1.0,0.0,1.0
"http_co_rwmvyeos",1.0,1.0,0.0,1.0
"http_co_rwmxfohpu",1.0,1.0,0.0,1.0
"http_co_rx",1.0,2.0,0.0,2.0
"http_co_rxigsn",1.0,1.0,0.0,1.0
"http_co_rxszshqtmq",1.0,1.0,0.0,1.0
"http_co_rxvdtnrdv",1.0,1.0,0.0,1.0
"http_co_rxvjsbqclx",1.0,1.0,0.0,1.0
"http_co_rz",1.0,2.0,0.0,2.0
"http_co_rzj",1.0,1.0,0.0,1.0
"http_co_rzrlnjdrv",1.0,1.0,0.0,1.0
"http_co_samsnn",1.0,1.0,0.0,1.0
"http_co_sar",1.0,1.0,0.0,1.0
"http_co_sbglfi",1.0,1.0,0.0,1.0
"http_co_sbmgsu",1.0,2.0,0.0,2.0
"http_co_scn",1.0,1.0,0.0,1.0
"http_co_sdh",1.0,1.0,0.0,1.0
"http_co_sdvhqzxbb",1.0,1.0,0.0,1.0
"http_co_sdvnxecikx",1.0,1.0,0.0,1.0
"http_co_sf",1.0,2.0,0.0,2.0
"http_co_sfclaoj",1.0,1.0,0.0,1.0
"http_co_sfvfjr",1.0,1.0,0.0,1.0
"http_co_sfvkc",1.0,1.0,0.0,1.0
"http_co_sgfnekg",1.0,1.0,0.0,1.0
"http_co_sgsrwnl",1.0,1.0,0.0,1.0
"http_co_sgy",1.0,1.0,0.0,1.0
"http_co_sidae",1.0,1.0,0.0,1.0
"http_co_siyoxu",1.0,2.0,0.0,2.0
"http_co_sjpj",1.0,2.0,0.0,2.0
"http_co_sjqvjxzzxl",1.0,2.0,0.0,2.0
"http_co_sk",1.0,2.0,0.0,2.0
"http_co_skbajubv",1.0,1.0,0.0,1.0
"http_co_sklj",1.0,1.0,0.0,1.0
"http_co_skqopr",1.0,1.0,0.0,1.0
"http_co_sl",1.0,1.0,0.0,1.0
"http_co_slbj",1.0,1.0,0.0,1.0
"http_co_slmxvvnn",1.0,1.0,0.0,1.0
"http_co_sm",1.0,1.0,0.0,1.0
"http_co_snrepqhado",1.0,1.0,0.0,1.0
"http_co_solv",1.0,1.0,0.0,1.0
"http_co_sov",1.0,1.0,0.0,1.0
"http_co_spadzcc",1.0,1.0,0.0,1.0
"http_co_spquzhyjjl",1.0,2.0,0.0,2.0
"http_co_sptvpvtn",1.0,1.0,0.0,1.0
"http_co_spxv",1.0,1.0,0.0,1.0
"http_co_sqqpmn",1.0,1.0,0.0,1.0
"http_co_sqry",1.0,1.0,0.0,1.0
"http_co_sresvqtuuv",1.0,1.0,0.0,1.0
"http_co_srnmwb",1.0,1.0,0.0,1.0
"http_co_srwfc",1.0,1.0,0.0,1.0
"http_co_ss",1.0,1.0,0.0,1.0
"http_co_st",1.0,2.0,0.0,2.0
"http_co_stc",1.0,1.0,0.0,1.0
"http_co_stg",1.0,1.0,0.0,1.0
"http_co_stuqrvll",1.0,1.0,0.0,1.0
"http_co_stwkftby",1.0,2.0,0.0,2.0
"http_co_stzooer",1.0,1.0,0.0,1.0
"http_co_su",1.0,1.0,0.0,1.0
"http_co_suevf",1.0,1.0,0.0,1.0
"http_co_sup",1.0,1.0,0.0,1.0
"http_co_suxft",1.0,1.0,0.0,1.0
"http_co_suytdlpt",1.0,1.0,0.0,1.0
"http_co_sv",1.0,1.0,0.0,1.0
"http_co_svptcyoxqt",1.0,2.0,0.0,2.0
"http_co_svztsziq",1.0,2.0,0.0,2.0
"http_co_swkniirq",1.0,1.0,0.0,1.0
"http_co_swqnugmcey",1.0,1.0,0.0,1.0
"http_co_swsmchoh",1.0,1.0,0.0,1.0
"http_co_swtiofxn",1.0,2.0,0.0,2.0
"http_co_sx",1.0,1.0,0.0,1.0
"http_co_sxfx",1.0,1.0,0.0,1.0
"http_co_sy",1.0,1.0,0.0,1.0
"http_co_sz",1.0,1.0,0.0,1.0
"http_co_szs",1.0,1.0,0.0,1.0
"http_co_szufjsgwet",1.0,2.0,0.0,2.0
"http_co_tauwu",1.0,1.0,0.0,1.0
"http_co_tazvenbexm",1.0,1.0,0.0,1.0
"http_co_tc",1.0,1.0,0.0,1.0
"http_co_tcbkhhvaug",1.0,1.0,0.0,1.0
"http_co_tcotlugu",1.0,1.0,0.0,1.0
"http_co_tdrvdd",1.0,1.0,0.0,1.0
"http_co_te",1.0,2.0,0.0,2.0
"http_co_teasrm",1.0,2.0,0.0,2.0
"http_co_teh",1.0,2.0,0.0,2.0
"http_co_tesgakb",1.0,1.0,0.0,1.0
"http_co_tfurzr",1.0,1.0,0.0,1.0
"http_co_tfyz",1.0,1.0,0.0,1.0
"http_co_tgjvgtvlzm",1.0,1.0,0.0,1.0
"http_co_tgsmk",1.0,2.0,0.0,2.0
"http_co_tgxnzw",1.0,1.0,0.0,1.0
"http_co_tgzzxquh",1.0,1.0,0.0,1.0
"http_co_thfebvrcpc",1.0,1.0,0.0,1.0
"http_co_tiewtiqiti",1.0,1.0,0.0,1.0
"http_co_tikco",1.0,1.0,0.0,1.0
"http_co_tint",1.0,1.0,0.0,1.0
"http_co_tiruf",1.0,1.0,0.0,1.0
"http_co_tizsrnw",1.0,1.0,0.0,1.0
"http_co_tjbzwdo",1.0,1.0,0.0,1.0
"http_co_tjxy",1.0,1.0,0.0,1.0
"http_co_tkcj",1.0,1.0,0.0,1.0
"http_co_tkqxy",1.0,1.0,0.0,1.0
"http_co_tlqvd",1.0,1.0,0.0,1.0
"http_co_tmezawgb",1.0,1.0,0.0,1.0
"http_co_tmjygzaj",1.0,1.0,0.0,1.0
"http_co_tmtb",1.0,2.0,0.0,2.0
"http_co_tmup",1.0,1.0,0.0,1.0
"http_co_tnbbxmmt",1.0,1.0,0.0,1.0
"http_co_tnwpdpbm",1.0,1.0,0.0,1.0
"http_co_tog",1.0,1.0,0.0,1.0
"http_co_togshnv",1.0,1.0,0.0,1.0
"http_co_tohnm",1.0,1.0,0.0,1.0
"http_co_toycoyew",1.0,1.0,0.0,1.0
"http_co_tppylrk",1.0,1.0,0.0,1.0
"http_co_tqsrkqj",1.0,1.0,0.0,1.0
"http_co_tr",1.0,1.0,0.0,1.0
"http_co_trkudbk",1.0,1.0,0.0,1.0
"http_co_trrne",1.0,1.0,0.0,1.0
"http_co_tsaa",1.0,1.0,0.0,1.0
"http_co_tsnftflxkb",1.0,1.0,0.0,1.0
"http_co_ttiakjergn",1.0,2.0,0.0,2.0
"http_co_ttq",1.0,4.0,0.0,4.0
"http_co_tujizocr",1.0,1.0,0.0,1.0
"http_co_twelyxndzu",1.0,1.0,0.0,1.0
"http_co_tx",1.0,2.0,0.0,2.0
"http_co_txb",1.0,2.0,0.0,2.0
"http_co_txbdrgbpw",1.0,1.0,0.0,1.0
"http_co_ty",1.0,1.0,0.0,1.0
"http_co_typkisybm",1.0,2.0,0.0,2.0
"http_co_tywbc",1.0,1.0,0.0,1.0
"http_co_tz",1.0,2.0,0.0,2.0
"http_co_tzgpwad",1.0,1.0,0.0,1.0
"http_co_tzilm",1.0,1.0,0.0,1.0
"http_co_tzopnanmxk",1.0,1.0,0.0,1.0
"http_co_tzsusm",1.0,2.0,0.0,2.0
"http_co_tzyrrr",1.0,2.0,0.0,2.0
"http_co_ua",1.0,1.0,0.0,1.0
"http_co_uaolleyp",1.0,1.0,0.0,1.0
"http_co_uaoq",1.0,1.0,0.0,1.0
"http_co_uau",1.0,1.0,0.0,1.0
"http_co_ub",1.0,2.0,0.0,2.0
"http_co_ubgfaebtpi",1.0,2.0,0.0,2.0
"http_co_ubpt",1.0,1.0,0.0,1.0
"http_co_ubqt",1.0,1.0,0.0,1.0
"http_co_ucngtvdj",1.0,1.0,0.0,1.0
"http_co_ucrgqn",1.0,1.0,0.0,1.0
"http_co_ucsnntu",1.0,1.0,0.0,1.0
"http_co_udus",1.0,1.0,0.0,1.0
"http_co_ueb",1.0,1.0,0.0,1.0
"http_co_ugom",1.0,1.0,0.0,1.0
"http_co_uguunmwszm",1.0,1.0,0.0,1.0
"http_co_ugzqiexe",1.0,1.0,0.0,1.0
"http_co_uhcau",1.0,1.0,0.0,1.0
"http_co_uhr",1.0,1.0,0.0,1.0
"http_co_uhtdfytjzy",1.0,2.0,0.0,2.0
"http_co_uhx",1.0,1.0,0.0,1.0
"http_co_uhytyb",1.0,1.0,0.0,1.0
"http_co_ui",1.0,1.0,0.0,1.0
"http_co_uiv",1.0,1.0,0.0,1.0
"http_co_uiwcj",1.0,1.0,0.0,1.0
"http_co_ujwnimwn",1.0,1.0,0.0,1.0
"http_co_ukj",1.0,1.0,0.0,1.0
"http_co_ulfgpz",1.0,1.0,0.0,1.0
"http_co_umnmk",1.0,1.0,0.0,1.0
"http_co_umudixb",1.0,1.0,0.0,1.0
"http_co_unmtuycdhn",1.0,1.0,0.0,1.0
"http_co_unnodkxnpe",1.0,1.0,0.0,1.0
"http_co_uortsqrvi",1.0,1.0,0.0,1.0
"http_co_uowaoux",1.0,2.0,0.0,2.0
"http_co_upliq",1.0,1.0,0.0,1.0
"http_co_uq",1.0,1.0,0.0,1.0
"http_co_uqg",1.0,1.0,0.0,1.0
"http_co_uqrceygvf",1.0,2.0,0.0,2.0
"http_co_ur",1.0,1.0,0.0,1.0
"http_co_urfk",1.0,1.0,0.0,1.0
"http_co_urg",1.0,2.0,0.0,2.0
"http_co_utlgilvsnz",1.0,1.0,0.0,1.0
"http_co_utwn",1.0,1.0,0.0,1.0
"http_co_uu",1.0,1.0,0.0,1.0
"http_co_uulgscniny",1.0,1.0,0.0,1.0
"http_co_uuwsn",1.0,2.0,0.0,2.0
"http_co_uvtzxxvx",1.0,1.0,0.0,1.0
"http_co_uwporlbh",1.0,1.0,0.0,1.0
"http_co_uxkk",1.0,1.0,0.0,1.0
"http_co_uxxrqtgscs",1.0,1.0,0.0,1.0
"http_co_uyen",1.0,1.0,0.0,1.0
"http_co_uyfcti",1.0,1.0,0.0,1.0
"http_co_uyr",1.0,2.0,0.0,2.0
"http_co_uyxhu",1.0,1.0,0.0,1.0
"http_co_uzd",1.0,1.0,0.0,1.0
